predict_data,mse,rmse,mape,smooth,skip
"[55.572285 64.14992  70.01628  65.87996  46.40374  67.190895 60.55371
 93.330185 42.093452 42.282448 50.265163 52.75174 ]",245.329,15.662981668602455,0.20441908,raw,8
"[48.088795 46.444965 41.59227  54.452793 47.786938 25.659147 76.82953
 71.72232  52.26714  49.972023 47.199444 74.88128 ]",205.40642,14.332006762720972,0.18569802,raw,8
"[60.96347  51.795017 49.740986 54.842842 63.298847 36.822666 68.04866
 91.69033  31.834856 28.172108 33.763584 52.046844]",1965.1938,44.33050696367288,0.38713297,raw,8
"[43.001995 73.506905 64.62736  47.476067 65.19374  65.73357  67.95627
 79.13751  72.133675 69.097275 24.343464 55.342133]",1104.9825,33.24127771228586,0.32273814,raw,8
"[45.294006 53.784416 45.961624 71.150154 50.665554 39.06576  76.881424
 81.95198  41.061413 55.601635 25.677452 56.77776 ]",1883.6986,43.401596841572974,0.39562201,raw,8
"[49.749718 52.523758 51.667507 86.765594 74.97999  46.618732 38.026207
 88.39747  38.64275  29.208652 34.442684 77.493195]",2164.7688,46.52707597548039,0.41656116,raw,8
"[60.534946 65.94344  43.667988 42.54439  53.25407  60.3017   67.86962
 64.83709  55.754395 69.520996 47.62548  49.53777 ]",636.4486,25.227933098025243,0.23970027,raw,8
"[49.47514  60.519474 31.641048 59.942577 42.35825  46.826115 88.66428
 83.33557  53.715523 51.133392 35.41974  46.9095  ]",1357.2086,36.84031240589665,0.32710564,raw,8
"[32.479794 46.365017 58.12003  77.710304 64.88364  41.57659  41.037315
 88.86063  47.352737 30.656275 54.123997 60.73667 ]",3864.7253,62.16691517034503,0.5208317,raw,8
"[63.865437 53.951283 58.647648 49.547413 40.304497 69.129486 61.995216
 55.96012  60.226364 58.593075 51.819427 33.88851 ]",4112.2495,64.12682365218747,0.5163025,raw,8
"[79.505196 53.456657 37.570774 67.27185  32.286552 65.817055 72.07551
 76.694176 44.946945 58.361225 39.1272   31.46153 ]",8558.438,92.51182884670749,0.6118233,raw,8
"[ 60.96292   44.098087  63.403164  81.84747   68.25669   57.04266
  54.30561  106.90964   46.9078    28.164522  60.09313   68.855965]",10581.541,102.86661759591884,0.61675304,raw,8
"[ 35.49137   24.560139  25.468788  72.26486    8.527814  41.124958
  56.697735  78.93334   79.433395  39.402203 102.200516  64.176796]",9338.272,96.63473734086257,0.5642191,raw,8
"[41.617546 51.046715 26.755825 73.18629  13.365565 65.0022   59.005028
 98.38275  77.86418  28.712997 53.87293  26.625866]",7704.1694,87.77339821149543,0.6059919,raw,8
"[ 31.591848  34.748024  52.012886  84.26241   36.39583   61.124023
  56.438362 101.69513   56.095524  15.245143  73.26536   45.12279 ]",13210.945,114.93887641916463,0.6774511,raw,8
"[58.414665 42.54761  42.3688   46.843163 19.98064  70.000206 62.39517
 61.202923 64.731125 51.95363  68.80425  33.40277 ]",8161.9414,90.34346355022039,0.59336925,raw,8
"[78.379684 53.599102 22.562222 68.490974 27.405968 59.14992  75.43921
 73.704735 56.870773 55.0411   43.49656  47.415783]",11257.539,106.10155070732944,0.6270459,raw,8
"[73.119896 38.82187  61.379036 74.50573  66.63124  42.076065 59.57312
 88.48137  33.968575 36.15201  75.76339  62.4759  ]",13249.231,115.10530589556895,0.6388604,raw,8
"[56.26487  41.628784 43.485725 53.974342 30.030207 69.112076 59.584198
 46.126053 78.654366 68.307655 83.01189  38.58431 ]",4409.569,66.40458453793872,0.4212189,raw,8
"[61.19481  43.145756 12.355221 48.458218 30.691769 69.18092  74.35404
 91.488754 70.65942  50.187454 71.584045 30.647923]",1176.555,34.30094829171546,0.34661373,raw,8
"[55.42895  44.3567   73.487305 91.66931  44.470177 62.582474 37.036198
 74.25681  47.758636 23.335352 81.68273  32.279675]",748.3076,27.355211883432744,0.42132977,raw,8
"[82.008865 29.88839  51.964714 48.886726 39.949627 69.649376 55.58683
 64.37339  47.695625 34.92792  93.19108  33.104923]",1125.9277,33.55484665998341,1.1228795,raw,8
"[46.441715 46.266693 29.59632  48.769394 45.261692 44.630116 53.2607
 60.205276 68.010056 70.92842  45.725082 52.064075]",861.8973,29.35808709422382,1.176432,raw,8
"[57.413956  84.27077   13.9484005 19.492992  26.157778  60.2081
 81.8426    51.381454  48.92539   46.770844  10.809265  51.32427  ]",832.40533,28.85143557039504,0.84584504,raw,8
"[52.846916 71.393486 24.415443 37.938343 48.085186 46.573936 70.67376
 68.26457  44.496662 50.176327 18.042894 62.030773]",811.2659,28.48273038484515,1.0025872,raw,8
"[42.829693 62.771458 22.056444 45.54956  47.03269  34.139008 62.214916
 86.34076  53.325603 38.775425 12.789354 64.18314 ]",694.6613,26.356428360420324,0.7370655,raw,8
"[43.714645 78.760025 24.073387 35.883614 37.402878 43.863045 64.85034
 72.452065 41.163258 40.2356   11.685808 62.61086 ]",670.73065,25.89846813723678,0.7631977,raw,8
"[57.249584  83.57764   21.702318  40.017487  42.181164  58.248726
 75.72889   39.100803  35.82961   61.411114  -1.4698287 51.365242 ]",1411.8198,37.57419093232414,2.3282266,raw,8
"[ 38.027485  76.71548   45.319862  47.522728  93.351425  42.274296
  79.08843   75.3305    52.49453   85.788826 -22.315554  65.80391 ]",2715.4805,52.11027219992235,3.5693452,raw,8
"[57.098373 79.81525  43.247265 38.63691  80.2856   52.93449  78.20358
 54.85982  33.719868 74.45628  17.241056 67.00786 ]",1109.3358,33.30669325270354,1.2211282,raw,8
"[ 66.376595  70.00076   51.50673   46.399673 107.33566   50.942993
  72.96883   64.59848   46.475773  87.33554   13.37507   83.39377 ]",1729.4406,41.58654291664327,1.3572851,raw,8
"[31.504658 57.606308 49.998096 55.496685 82.61406  40.526764 59.010605
 62.045223 68.78939  92.92265  37.575092 85.72199 ]",1247.8705,35.32521030933061,1.0983297,raw,8
"[38.465584 62.708523 37.81136  56.238243 80.575775 31.409092 61.153954
 81.33658  53.53774  55.47535  26.435862 65.40502 ]",597.03986,24.43439902999522,0.5376552,raw,8
"[30.748106 61.193916 48.93577  51.86577  60.55459  60.278965 49.49342
 62.85117  71.260056 73.57642  40.469746 52.826576]",732.39667,27.062828150074573,0.7983474,raw,8
"[50.061207 60.60377  24.515463 62.97773  57.4245   45.828068 56.902077
 43.422195 58.816174 75.192795 10.90337  64.66644 ]",751.8152,27.4192484497091,0.85612446,raw,8
"[47.24813  55.133606 51.2217   57.908585 80.3621   33.264248 51.377235
 82.48286  35.021854 42.97025  45.50078  69.57793 ]",522.97784,22.86870884501968,0.52275294,raw,8
"[41.753757 61.935406 57.073708 44.100677 59.408047 65.73636  45.187683
 54.35402  55.529884 62.232872 55.850914 45.31567 ]",270.0368,16.432796603111072,0.3779898,raw,8
"[61.759514 75.57039  41.3959   40.676105 54.46922  51.238316 72.075966
 51.075474 48.6702   80.43956  21.978325 48.575138]",586.6366,24.220582087961624,0.59074026,raw,8
"[73.83083  70.50655  50.36865  45.66694  66.85857  75.27774  77.50557
 59.245926 58.687695 79.66079  40.01501  61.842342]",1063.0045,32.603750038938195,0.91676426,raw,8
"[70.86776  71.11348  57.578194 60.888042 79.63683  54.83102  83.45016
 69.15316  48.86992  94.15929  35.159622 81.07778 ]",2205.6912,46.96478640544823,1.9839853,raw,8
"[49.498592 66.369965 44.223625 21.310045 58.19404  39.939804 78.5916
 58.414566 62.521313 70.65654  34.31708  57.51467 ]",1181.8846,34.37854917757129,1.3874384,raw,8
"[70.10909  79.62148  54.39148  44.037437 67.56491  38.00874  71.65547
 61.07878  27.973867 60.68309  21.516903 45.018913]",1067.9523,32.679539019206075,1.1003753,raw,8
"[ 65.42214   64.27875   59.863094  54.256683 102.501755  59.589897
  59.537033  60.423115  36.533974  78.75442   53.246044  69.09329 ]",1774.9229,42.129833272427035,1.6274099,raw,8
"[59.42877  54.665695 59.799644 28.654303 74.13906  42.22176  56.213623
 28.594723 45.449715 87.1211   49.557545 77.14873 ]",1191.5541,34.518894494876825,1.2675847,raw,8
"[38.144947 78.35526  27.743475 26.621471 44.236553 27.195847 72.58342
 48.822857 44.09346  52.839657 42.924046 67.48545 ]",396.75073,19.91860267242346,0.41345394,raw,8
"[51.828682 58.725666 66.8326   59.15239  90.61241  49.63744  37.273354
 39.57043  40.54237  79.811325 59.203182 55.2238  ]",588.0526,24.24979612913658,0.36029556,raw,8
"[47.86632  58.06865  37.665535 38.261078 46.319313 52.112362 65.087166
 30.251682 63.96614  95.375465 30.416367 51.126152]",732.16766,27.058596851540894,0.4244274,raw,8
"[63.99193  80.38606  56.59109  79.25153  75.031456 54.19873  60.254963
 49.73383  51.88801  94.64215  56.95146  62.412373]",1735.52,41.6595729638609,1.7313362,raw,8
"[49.664444 22.098562 37.353466 58.732117 87.204254 56.303104 44.80424
 55.725742 84.99073  80.08536  58.285465 76.46941 ]",1686.8129,41.07082743518735,1.6345083,raw,8
"[12.085049 79.044395 39.746784 51.010273 48.26762  70.78779  54.232822
 64.43327  95.56562  73.48218  73.23349  74.42501 ]",1719.5844,41.46787130521577,1.5278641,raw,8
"[65.14911  91.93139  -1.641872 28.803162 32.752033 56.97175  89.266914
 37.7097   38.78374  46.724    11.350583 61.784706]",936.14984,30.59656584175083,0.70666265,raw,8
"[54.667774 78.214676 10.081923 29.856092 41.55695  65.259636 77.23144
 53.307125 54.812176 60.827606 34.68703  62.205956]",515.63824,22.70766929098859,0.4906064,raw,8
"[57.16781  66.403015 21.04176  52.593067 42.3923   31.579292 71.18969
 77.56684  74.32038  43.389977 16.628838 44.15186 ]",587.88837,24.24640935683506,0.44167492,raw,8
"[58.167747  70.08074   32.843044  43.51228   22.974764  68.110214
 46.450253  65.502075   7.2909527 11.935173  51.208065  48.150925 ]",1465.6796,38.284194720924816,0.40182742,raw,8
"[59.82678  55.78921  47.93662  46.99595  40.680687 58.19302  36.373657
 35.32842  59.339527 54.464466 39.52258  43.976013]",348.40738,18.665673819886347,0.24545972,raw,8
"[55.13926  48.198772 34.057766 50.349792 36.416756 47.00569  70.93774
 69.98375  50.798748 60.048435 25.180477 29.619211]",418.09787,20.44744164615825,0.44596782,raw,8
"[38.300034 56.09723  69.840836 70.663376 39.550564 60.673195 25.812992
 68.37252  41.893467 30.775812 63.29266  57.119858]",454.96982,21.33002152167771,0.34469983,raw,8
"[55.760338 44.86396  67.058716 41.762573 56.56298  38.42743  48.695816
 52.218025 34.623672 51.537212 62.611595 44.357483]",643.7635,25.372494728929027,0.2826787,raw,8
"[61.156258 56.305336 52.59109  39.634468 31.387678 54.000256 60.98783
 50.99624  51.374973 46.65578  35.059044 55.67212 ]",86.28355,9.28889371495626,0.1763321,raw,8
"[72.88291  61.520977 40.87613  70.13091  74.8273   54.47737  62.786297
 77.018394 42.840828 58.44455  50.984474 70.64089 ]",391.129,19.77698151394025,0.37549773,raw,8
"[56.95784  63.494514 26.02384  22.725906 33.110867 64.81525  81.20361
 53.525795 60.562748 59.90846  25.269903 57.25525 ]",594.4591,24.38153207748259,0.6185877,raw,8
"[50.768528 54.72766  24.544973 41.067707  5.396691 47.753933 76.57194
 73.60076  57.586334 27.522413 39.40024  59.635178]",471.26257,21.708582939523886,0.5436177,raw,8
"[73.703735 58.37656  30.22461  85.57334  48.345665 52.96059  31.601294
 74.6337   10.350916 13.276762 39.90528  53.12498 ]",910.6201,30.17648284985346,0.41835412,raw,8
"[72.94387  45.328182 30.183552 64.42212  35.35433  61.066006 74.7437
 40.565083 58.866478 63.612316 35.158653 43.043636]",300.90356,17.346572123999746,0.2795817,raw,8
"[61.683598 55.097095 25.73019  45.570946 35.888832 38.68954  64.89089
 92.56201  46.66291  35.072105 32.62719  48.77172 ]",494.4381,22.23596434498766,0.33137885,raw,8
"[46.064754  50.76888   65.730515  69.55762   36.885857  56.141
 20.457083  71.41428   14.260779   5.0680885 72.99484   48.21532  ]",2003.7133,44.76285577167678,0.41402483,raw,8
"[72.84926  56.671814 36.87495  52.153973 41.904324 63.08988  68.28454
 37.116207 56.48366  62.694912 41.185432 38.705257]",1410.1885,37.552476304000244,0.3956007,raw,8
"[61.35801  48.553825 33.009026 50.40863  42.12103  40.38774  73.16436
 82.65366  43.796528 45.421    37.201057 46.459446]",3419.4797,58.47631773913372,0.50543225,raw,8
"[43.174313 35.813793 61.370934 85.10263  41.558395 61.949917 19.93436
 77.046906 37.580696 11.81843  81.72187  52.286983]",5211.473,72.19053362132219,0.57137007,raw,8
"[61.39159  40.509792 21.098488 71.3368    3.261765 72.59299  49.85041
 66.38562  58.833313 22.86017  65.161255 48.107193]",2265.1921,47.5940346962923,0.37097192,raw,8
"[50.56808  43.815716 24.277285 61.606007 19.798523 57.565334 51.575302
 85.2115   69.54834  37.54925  48.98465  25.897161]",485.61047,22.03657127669394,0.43712053,raw,8
"[73.334496  77.136765  62.33078   39.2171    16.444414  72.17553
 57.830368  49.12516    6.7480297 26.254778  50.529957  20.63449  ]",675.98224,25.99965843563202,0.6222531,raw,8
"[74.47103  47.04143  70.671364 50.009277 79.66314  34.07926  68.70898
 48.116096 29.508005 59.55849  57.701797 61.896046]",760.5459,27.5779966356786,0.7614498,raw,8
"[39.08339  53.84507  66.63667  31.51481  81.25031  39.297096 64.35513
 44.134953 66.31189  97.08059  38.590828 68.98864 ]",832.0894,28.845960141827593,0.68353915,raw,8
"[35.06217  58.611637 37.424637 32.274036 54.760536 27.807974 67.11226
 51.839767 40.088158 59.49466  42.292366 58.601585]",189.11858,13.752038977904501,0.25879994,raw,8
"[33.388203 56.38823  60.288544 53.38559  85.37535  52.52916  47.43663
 41.41875  62.04046  88.483635 48.33382  62.26248 ]",803.86615,28.352533394784032,0.72239476,raw,8
"[57.45381  54.289234 51.10189  42.191444 46.403698 53.031483 70.16055
 38.195694 61.3943   86.75865  31.315916 52.175922]",793.74493,28.173479268312448,0.8596458,raw,8
"[46.153896 59.514305 65.30129  69.99455  56.264297 58.30434  61.62824
 59.078354 72.81266  90.75094  45.853153 36.932384]",786.0943,28.03737325992587,0.74177176,raw,8
"[51.02377  46.6926   80.49761  62.61879  72.4194   37.13873  56.42435
 72.741745 45.748028 77.56013  60.80038  40.30585 ]",242.97931,15.587793592488683,0.22066002,raw,8
"[68.845375 39.325466 78.97579  53.96728  45.706497 49.23275  27.809647
 64.83223  34.617783 26.445486 74.08969  44.98068 ]",312.92685,17.689738532981046,0.27326253,raw,8
"[74.10322  43.29012  57.10553  56.61853  70.87148  52.11802  52.996212
 70.428986 30.674925 45.714745 73.48869  63.117825]",329.78223,18.15990711877404,0.20020916,raw,8
"[53.99824  39.506157  8.812465 45.29061  27.913004 41.705486 70.633255
 33.544304 80.10153  67.30436  40.70058  70.78656 ]",912.7165,30.211198117572543,0.508157,raw,8
"[39.769764 80.04     23.868542 39.17837  31.146091 51.68397  45.367023
 64.6399   53.509365 39.99302  25.305061 49.50964 ]",804.9886,28.372320779692682,0.4095377,raw,8
"[44.07573  53.299347 57.737934 61.631424 33.159565 57.341946 28.984226
 50.624138  8.257894  9.732334 68.363625 45.267994]",1509.0311,38.84624985670673,0.43579623,raw,8
"[56.61641  39.80207  40.16678  41.111088 39.807953 51.120625 49.132744
 41.35318  52.03665  46.404415 62.1976   35.559925]",360.70132,18.99213849104125,0.2486012,raw,8
"[47.291782 44.221336 34.805855 62.381172 14.145036 52.5302   45.245605
 37.704075 59.44327  50.5446   61.22498  47.518196]",374.85178,19.361089228735217,0.24027008,raw,8
"[76.63711  45.192596 49.23301  36.04281  50.435913 74.066795 54.193558
 54.993465 48.946617 50.09176  63.209488 36.26572 ]",211.08241,14.528675532192416,0.2222548,raw,8
"[23.504276 43.41447  34.678185 59.962387 22.624386 48.157944 40.641125
 64.26523  67.09863  52.484566 59.623558 42.719563]",539.6683,23.23076137206401,0.45763138,raw,8
"[40.241592 59.537964 50.345997 48.93614  35.49193  59.56272  47.985382
 77.46643  63.907875 46.338924 47.234283  7.362332]",578.9655,24.061702249357147,0.48891076,raw,8
"[56.703037 70.71229  67.06796  51.416203 22.539553 59.800503 77.55438
 52.38796  36.484886 41.653652 49.790817 46.091724]",283.77356,16.84557982291831,0.2842581,raw,8
"[55.03722  32.501503 66.48273  45.90882  83.158516 28.070738 66.27572
 60.042538 50.695595 78.900085 48.390026 66.68981 ]",943.0948,30.70984838122221,0.8799756,raw,8
"[34.116814 55.004818 63.99833  67.64082  53.072224 58.570942 27.116291
 66.97233  58.737923 50.750664 64.64399  57.75841 ]",667.8988,25.843738191502744,0.77912766,raw,8
"[42.73384  57.415207 50.174862 74.41719  67.68891  56.22282  53.02415
 58.643444 41.734398 53.251312 52.00074  62.118275]",178.08667,13.344911761487035,0.21357983,raw,8
"[39.618988 57.310913 12.19093   8.576571 13.984094 51.085667 82.05408
 48.329803 73.60121  57.197777 39.601276 53.408775]",1143.0139,33.80848881591168,0.4052905,raw,8
"[ 36.863857  52.629887  17.153109  41.622787 -21.153214  61.114147
  70.77392   48.25014   73.23405   44.94018   52.237003  58.03778 ]",2068.5125,45.480902048792686,0.45917332,raw,8
"[44.5436   50.184578 15.691318 64.13253  32.69597  71.78802  45.71946
 89.85874  56.279217 37.111755 31.98578  51.253216]",1604.6119,40.05760774779945,0.42328683,raw,8
"[37.776085 34.520782 40.160763 53.913754 29.344683 93.19143  55.990547
 92.68953  86.235435 51.502026 65.7693   22.155308]",1806.9479,42.50820951271134,0.9490957,raw,8
"[55.994865  45.420464  47.376328  63.33719   -7.9836826 69.290054
 54.698376  76.404686  52.076088  33.330704  33.660595  33.857018 ]",1187.9686,34.4669207781851,1.6412076,raw,8
"[38.28051  46.7669   54.528103 74.67543  40.132668 33.744457 62.459995
 79.340866 33.207794 12.770778 37.773823 55.377285]",772.77155,27.798768775076283,0.88911104,raw,8
"[81.93979  61.453545 60.00938  55.08028  54.286392 49.89842  41.895767
 31.633623  8.711935 31.712078 70.53806  47.431385]",1002.51263,31.662479913571897,1.4133805,raw,8
"[60.104725 49.981285 29.496912 56.118553 55.790916 49.22646  70.04458
 36.708523 56.899616 87.87271  42.625305 65.46325 ]",1489.0146,38.58775257044002,1.9113873,raw,8
"[57.742382 73.89915  33.757195 27.58999  56.647152 32.777134 53.65179
 68.640564 34.228504 30.230694 44.794453 58.89776 ]",698.3374,26.42607428930279,0.8293498,raw,8
"[50.977375 59.553116 71.74419  64.03277  85.545494 65.45586  40.546978
 50.1972   45.810112 67.56253  77.00625  46.592308]",1316.8678,36.288673134348166,1.2923754,raw,8
"[42.06016  41.9257   29.132368 33.675835 27.563805 46.37679  52.970737
 33.317097 46.21329  77.84984  24.060076 46.377956]",552.3786,23.50273603379442,0.34414923,raw,8
"[44.515747 70.36866  51.376545 58.1579   41.193027 45.914368 48.289635
 49.04043  33.28843  35.120445 45.008545 60.690945]",1437.4996,37.91437239081062,0.40288913,raw,8
"[36.555164 46.108974 20.951979 35.487152 33.081436 60.323967 56.685112
 39.99459  71.86044  75.22091  50.66932  57.527977]",1119.4872,33.45873850905302,0.36565945,raw,8
"[66.95501  60.634914 34.621788 77.31922  23.474663 59.089645 64.639175
 56.831802 70.195366 65.47482  35.531754 40.012207]",1120.901,33.47985963197221,0.37436596,raw,8
"[68.35473  43.15731  51.185974 66.755295 64.69966  61.676266 67.6568
 89.98702  29.07245  38.436577 49.2296   55.36441 ]",1308.8717,36.17833196958592,0.3420645,raw,8
"[29.784578 22.58711  43.37817  53.82659  26.051004 47.371727 39.613422
 56.176537 74.001    38.746773 90.75332  48.035053]",1186.1254,34.44017082145409,0.4297694,raw,8
