id,timestamp,raw,rolling3,rolling6,rolling9,rolling13,weighted3,weighted6,weighted9,weighted13
476,185709,80.6,51.6,43.43333333,34.53333333,27.39230769,57.71388911,45.84902262,38.98864496,33.19150072
477,185710,77.1,63.23333333,52.76666667,40.21111111,32.67692308,67.40694456,54.7778733,46.61091597,39.46414347
478,185711,59.6,72.43333333,53.66666667,45.25555556,36.60769231,63.50347228,56.15562379,49.20873278,42.34069441
479,185712,70.7,69.13333333,60.36666667,52,40.91538462,67.10173614,60.31115985,53.50698622,46.39202378
480,185801,74.2,68.16666667,65.7,57.9,45.56923077,70.65086807,64.27939989,57.64558898,50.36459181
481,185802,66.3,70.4,71.41666667,59.24444444,48.66923077,68.47543403,64.85671421,59.37647118,52.64107869
482,185803,109.2,83.23333333,76.18333333,67.98888889,55.97692308,88.83771702,77.52622443,69.34117694,60.72092459
483,185804,72.8,82.76666667,75.46666667,71.38888889,60.80769231,80.81885851,76.1758746,70.03294156,62.44650679
484,185805,78.6,86.86666667,78.63333333,76.56666667,65.23076923,79.70942925,76.86848185,71.74635324,64.75414868
485,185806,84.5,78.63333333,80.93333333,77,67.56153846,82.10471463,79.04891561,74.2970826,67.57498458
486,185807,107.7,90.26666667,86.51666667,80.4,73.5,94.90235731,87.23493972,80.97766608,73.30712964
487,185808,104.9,99.03333333,92.95,85.43333333,78.32307692,99.90117866,92.2820998,85.76213286,77.82039684
488,185809,152.2,121.6,100.1166667,94.48888889,87.56923077,126.0505893,109.4014999,99.04970629,88.44605443
489,185810,173.2,143.4333333,116.85,105.4888889,94.69230769,149.6252947,127.6296428,113.879765,100.5537609
490,185811,98.6,141.3333333,120.1833333,109.0777778,96.34615385,124.1126473,119.3354591,110.823812,100.2746522
491,185812,127,132.9333333,127.2666667,111.0555556,101.5307692,125.5563237,121.5253279,114.0590496,104.0925591
492,185901,159,128.2,135.8166667,120.6333333,108.3230769,142.2781618,132.2323771,123.0472397,111.9364792
493,185902,166.4,150.8,146.0666667,130.3888889,115.4153846,154.3390809,141.9945551,131.7177918,119.7169822
494,185903,171.5,165.6333333,149.2833333,140.0555556,123.5076923,162.9195405,150.4246822,139.6742334,127.1145561
495,185904,162.9,166.9333333,147.5666667,146.1888889,127.6384615,162.9097702,153.9890587,144.3193867,132.2267624
496,185905,172.8,169.0666667,159.9333333,153.7333333,135.3307692,167.8548851,159.3636134,150.0155094,138.0229392
497,185906,165.2,166.9666667,166.3,155.1777778,141.9923077,166.5274426,161.0311524,153.0524075,141.9053765
498,185907,180.7,172.9,169.9166667,156.0111111,149.3923077,173.6137213,166.6508231,158.581926,147.4474655
499,185908,203,182.9666667,176.0166667,167.6111111,156.7230769,188.3068606,177.0363022,167.4655408,155.3835419
500,185909,200.9,194.8666667,180.9166667,175.8222222,164.1076923,194.6034303,183.8545016,174.1524326,161.885893
501,185910,217.8,207.2333333,190.0666667,182.3555556,169.1538462,206.2017152,193.5532154,182.8819461,169.8736226
502,185911,184.6,201.1,192.0333333,184.3777778,170.0307692,195.4008576,190.9951539,183.2255569,171.9773908
503,185912,153.9,185.4333333,190.15,182.4222222,174.2846154,174.6504288,180.3965385,177.3604455,169.3949064
504,186001,156.6,165.0333333,186.1333333,181.7222222,176.5615385,165.6252144,173.5975275,173.2083564,167.5670626
505,186002,167.9,159.4666667,180.2833333,181.1777778,177.2461538,166.7626072,171.9696625,172.1466851,167.6146251
506,186003,188,170.8333333,178.1333333,183.7111111,178.9076923,177.3813036,176.5497589,175.3173481,170.5268215
507,186004,135.7,163.8666667,164.45,178.7111111,176.1538462,156.5406518,164.8783992,167.3938785,165.5515613
508,186005,203.5,175.7333333,167.6,178.7666667,179.2769231,180.0203259,175.9131423,174.6151028,170.9727668
509,186006,206.3,181.8333333,176.3333333,179.3666667,181.8538462,193.1601629,184.5951016,180.9520822,176.0195144
510,186007,221.9,210.5666667,187.2166667,179.8222222,186.2153846,207.5300815,195.253644,189.1416658,182.5738695
511,186008,190.5,206.2333333,190.9833333,180.4777778,186.9692308,199.0150407,193.89546,189.4133326,183.7061739
512,186009,175.2,195.8666667,188.85,182.8444444,184.8307692,187.1075204,188.5539,186.5706661,182.4910062
513,186010,171.1,178.9333333,194.75,184.4555556,182.5384615,179.1037602,183.5670714,183.4765329,180.8637196
514,186011,186,177.4333333,191.8333333,186.4666667,180.0923077,182.5518801,184.2621939,183.9812263,181.5974739
515,186012,181.7,179.6,187.7333333,185.7666667,179.8692308,182.12594,183.5301385,183.524981,181.6121205
516,186101,118.5,162.0666667,170.5,183.8555556,177.1461538,150.31297,164.9500989,170.5199848,172.5961033
517,186102,147.5,149.2333333,163.3333333,177.6333333,176.4461538,148.906485,159.9643564,165.9159879,169.0109457
518,186103,192,152.6666667,166.1333333,176.0444444,178.3,170.4532425,169.1173974,171.1327903,172.2950963
519,186104,187.1,175.5333333,168.8,172.1777778,178.2307692,178.7766213,174.2552839,174.3262322,174.4100825
520,186105,107.8,162.3,155.7666667,162.9888889,176.0846154,143.2883106,155.2680599,161.0209858,164.8943565
521,186106,167.5,154.1333333,153.4,162.1333333,173.3153846,155.3941553,158.7628999,162.3167886,165.2665913
522,186107,148.2,141.1666667,158.35,159.5888889,168.8461538,151.7970777,155.7449285,159.4934309,162.8285068
523,186108,156.7,157.4666667,159.8833333,156.3333333,163.8307692,154.2485388,156.0178061,158.9347447,161.9530058
524,186109,151.9,152.2666667,153.2,153.0222222,160.8615385,153.0742694,154.8412901,157.5277958,160.5168621
525,186110,127.7,145.4333333,143.3,154.0444444,157.2076923,140.3871347,147.0866358,151.5622366,155.828739
526,186111,102,127.2,142.3333333,148.9888889,151.8923077,121.1935674,134.2047398,141.6497893,148.1389191
527,186112,152.8,127.5,139.8833333,144.6333333,149.3384615,136.9967837,139.5176713,143.8798314,148.8047878
528,186201,119.9,124.9,135.1666667,137.1666667,144.5846154,128.4483918,133.9126224,139.0838652,144.6755324
529,186202,122.4,131.7,129.45,138.7888889,144.8846154,125.4241959,130.6233017,135.7470921,141.4933135
530,186203,82.7,108.3333333,117.9166667,129.3666667,139.9,104.062098,116.9309298,125.1376737,133.0942687
531,186204,102.1,102.4,113.65,124.2444444,132.9846154,103.081049,112.6935213,120.530139,128.666516
532,186205,122.4,102.4,117.05,120.4333333,128.0076923,112.7405245,115.4668009,120.9041112,127.7712995
533,186206,159.7,128.0666667,118.2,121.3,132,136.2202622,128.1048578,128.6632889,132.3325424
534,186207,139.5,140.5333333,121.4666667,122.6111111,129.8461538,137.8601311,131.3606127,130.8306311,133.3564649
535,186208,118.7,139.3,120.85,124.4666667,127.5769231,128.2800656,127.7432948,128.4045049,131.2626842
536,186209,126.4,128.2,128.1333333,121.5333333,125.2461538,127.3400328,127.3594963,128.0036039,130.568015
537,186210,79.8,108.3,124.4166667,117.0777778,119.7,103.5700164,113.7710688,118.3628831,123.3154415
538,186211,96,100.7333333,120.0166667,114.1444444,117.2615385,99.7850082,108.6936206,113.8903065,119.4132355
539,186212,77.6,84.46666667,106.3333333,113.5777778,115.3846154,88.6925041,99.80972896,106.6322452,113.4399162
540,186301,91.8,88.46666667,98.38333333,112.4333333,110.6923077,90.24625205,97.52123497,103.6657962,110.3484996
541,186302,107.7,92.36666667,96.55,110.8,109.7538462,98.97312602,100.4294536,104.4726369,109.9701425
542,186303,126,108.5,96.48333333,107.0555556,110.0307692,112.486563,107.735324,108.7781095,112.2601221
543,186304,77.1,103.6,96.03333333,100.1222222,109.6,94.79328151,98.98237426,102.4424876,107.2372475
544,186305,102.1,101.7333333,97.05,98.27777778,109.6,98.44664075,99.87312447,102.3739901,106.503355
545,186306,77.6,85.6,97.05,92.85555556,106.1538462,88.02332038,93.50937462,97.41919209,102.3743043
546,186307,62,80.56666667,92.08333333,90.87777778,98.63846154,75.01166019,84.50669616,90.33535367,96.60654656
547,186308,91.3,76.96666667,89.35,90.35555556,94.93076923,83.15583009,86.44764011,90.52828294,95.84846848
548,186309,41.7,65,75.3,86.36666667,89.00769231,62.42791505,73.66260008,80.76262635,88.11297298
549,186310,75.7,69.56666667,75.06666667,84.57777778,85.10769231,69.06395752,74.24471434,79.75010108,86.33969113
550,186311,71.6,63,69.98333333,80.56666667,84.47692308,70.33197876,73.48908167,78.12008086,84.23402097
551,186312,78.1,75.13333333,70.06666667,75.24444444,83.1,74.21598938,74.80648691,78.11606469,83.35773226
552,186401,109.7,86.46666667,78.01666667,78.86666667,85.56923077,91.95799469,84.77606208,84.43285175,87.12091336
553,186402,89.5,92.43333333,77.71666667,77.46666667,85.39230769,90.72899735,86.12575863,85.4462814,87.46078288
554,186403,125.9,108.3666667,91.75,82.83333333,86.79230769,108.3144987,97.48982759,93.53702512,92.95209961
555,186404,68.1,94.5,90.48333333,83.51111111,82.33846154,88.20724934,89.09273399,88.4496201,89.40179967
556,186405,77.1,90.36666667,91.4,81.93333333,82.33846154,82.65362467,85.66623857,86.17969608,87.64439972
557,186406,109.9,85.03333333,96.7,89.51111111,82.93846154,96.27681233,92.5901704,90.92375686,90.82377119
558,186407,103.8,96.93333333,95.71666667,92.63333333,84.95384615,100.0384062,95.79297886,93.49900549,92.67751816
559,186408,104.1,105.9333333,98.15,96.24444444,88.19230769,102.0692031,98.16641347,95.61920439,94.30930128
560,186409,54.2,87.36666667,86.2,93.58888889,85.33846154,78.13460154,85.60458105,87.33536351,88.5794011
561,186410,64.4,74.23333333,85.58333333,88.55555556,87.08461538,71.26730077,79.54612932,82.74829081,85.12520094
562,186411,109.3,75.96666667,90.95,90.75555556,89.66923077,90.28365039,88.04723523,88.05863265,88.57874366
563,186412,54.3,76,81.68333333,82.8,88.33846154,72.29182519,78.40516802,81.30690612,83.68178028
564,186501,92.5,85.36666667,79.8,85.51111111,89.44615385,82.3959126,82.43226287,83.5455249,84.94152596
565,186502,74.6,73.8,74.88333333,85.23333333,86.74615385,78.4979563,80.19447348,81.75641992,83.46416511
566,186503,75,80.7,78.35,81.35555556,85.63076923,76.74897815,78.7103382,80.40513593,82.25499866
567,186504,55.9,68.5,76.93333333,76.03333333,80.24615385,66.32448907,72.19309871,75.50410875,78.48999885
568,186505,65.6,65.5,69.65,71.75555556,80.05384615,65.96224454,70.30935622,73.523287,76.64857045
569,186506,63.8,61.76666667,71.23333333,72.82222222,79.03076923,64.88112227,68.44954016,71.5786296,74.81306038
570,186507,50.8,60.06666667,64.28333333,71.31111111,74.48461538,57.84056113,63.4068144,67.42290368,71.38262318
571,186508,71.8,62.13333333,63.81666667,67.14444444,72.02307692,64.82028057,65.80486743,68.29832294,71.44224844
572,186509,41,54.53333333,58.15,65.66666667,67.16923077,52.91014028,58.71776245,62.83865835,67.09335581
573,186510,32.5,48.43333333,54.25,59,65.5,42.70507014,51.22697318,56.77092668,62.15144784
574,186511,46.7,40.06666667,51.1,55.9,64.13846154,44.70253507,49.93355227,54.75674135,59.94409815
575,186512,24.3,34.5,44.51666667,50.26666667,57.6,34.50126754,42.60968019,48.66539308,54.85208412
576,186601,60,43.66666667,46.05,50.72222222,58.03846154,47.25063377,47.57834299,50.93231446,55.58750068
577,186602,72.9,52.4,46.23333333,51.53333333,56.53076923,60.07531688,54.81310214,55.32585157,58.06071487
578,186603,46.6,59.83333333,47.16666667,49.62222222,54.37692308,53.33765844,52.46650153,53.58068126,56.42346989
579,186604,33.5,51,47.33333333,47.7,51.18461538,43.41882922,47.04750109,49.564545,53.14868847
580,186605,24.6,34.9,43.65,42.45555556,48.77692308,34.00941461,40.63392935,44.571636,49.07030441
581,186606,31.4,29.83333333,44.83333333,41.38888889,46.14615385,32.70470731,37.99566382,41.9373088,46.54597521
582,186607,17.6,24.53333333,37.76666667,39.73333333,42.59230769,25.15235365,32.1683313,37.06984704,42.41083589
583,186608,24.2,24.4,29.65,37.23333333,40.54615385,24.67617683,29.89166522,34.49587763,39.80928791
584,186609,13.9,18.56666667,24.2,36.07777778,36.09230769,19.28808841,25.32261801,30.37670211,36.10796106
585,186610,26.8,21.63333333,23.08333333,32.38888889,35,23.04404421,25.74472715,29.66136169,34.77825234
586,186611,17.2,19.3,21.85,26.2,33.82307692,20.1220221,23.30337654,27.16908935,32.26707343
587,186612,2.9,15.63333333,17.1,21.34444444,30.45384615,11.51101105,17.47384038,22.31527148,28.07177723
588,186701,0,6.7,14.16666667,17.62222222,28.58461538,5.755505526,12.48131456,17.85221718,24.06152334
589,186702,1.4,1.433333333,10.36666667,15.04444444,24.07692308,3.577752763,9.315224685,14.56177375,20.82416286
590,186703,17.4,6.266666667,10.95,13.48888889,19.80769231,10.48887638,11.62516049,15.129419,20.33499674
591,186704,9.7,9.5,8.1,12.61111111,16.96923077,10.09443819,11.07511464,14.0435352,18.81571149
592,186705,5.5,10.86666667,6.15,10.53333333,14.81538462,7.797219095,9.48222474,12.33482816,16.91346699
593,186706,2.8,6,6.133333333,9.3,13.13846154,5.298609548,7.573017671,10.42786253,14.89725742
594,186707,9.5,5.933333333,7.716666667,7.377777778,11.45384615,7.399304774,8.123584051,10.24229002,14.12622065
595,186708,9.1,7.133333333,9,6.477777778,10.8,8.249652387,8.402560036,10.01383202,13.40818913
596,186709,18.7,12.43333333,9.216666667,8.233333333,10.37692308,13.47482619,11.34468574,11.75106561,14.16416211
597,186710,25.5,17.76666667,11.85,11.06666667,11.26923077,19.4874131,15.38906124,14.50085249,15.78356752
598,186711,18.1,20.76666667,13.95,12.92222222,10.6,18.79370655,16.16361517,15.22068199,16.11448645
599,186712,47.9,30.5,21.46666667,16.31111111,12.96153846,33.34685327,25.2311537,21.75654559,20.6552741
600,186801,25.9,30.63333333,24.2,18.11111111,14.73076923,29.62342664,25.42225264,22.58523648,21.40452065
601,186802,26.3,33.36666667,27.06666667,20.42222222,16.75384615,27.96171332,25.6730376,23.32818918,22.10387485
602,186803,44,32.06666667,31.28333333,25,20.03076923,35.98085666,30.90931257,27.46255134,25.23189273
603,186804,61.1,43.8,37.21666667,30.73333333,23.39230769,48.54042833,39.53522327,34.19004108,30.35590805
604,186805,44.5,49.86666667,41.61666667,34.66666667,26.06923077,46.52021416,40.9537309,36.25203286,32.37649261
605,186806,51.8,52.46666667,42.26666667,38.34444444,29.63076923,49.16010708,44.05266493,39.36162629,35.15127938
606,186807,48.3,48.2,46,40.87777778,33.13076923,48.73005354,45.26618924,41.14930103,37.02966804
607,186808,57.3,52.46666667,51.16666667,45.23333333,36.80769231,53.01502677,48.70442088,44.37944082,39.92542975
608,186809,78.7,61.43333333,56.95,48.65555556,42.16153846,65.85751339,57.27458635,51.24355266,45.46465407
609,186810,102.8,79.6,63.9,57.2,48.63076923,84.32875669,70.28184739,61.55484213,53.65541778
610,186811,98.7,93.4,72.93333333,65.24444444,54.26153846,91.51437835,78.40131956,68.9838737,60.09035809
611,186812,112.8,104.7666667,83.1,72.88888889,61.54615385,102.1571892,88.22951397,77.74709896,67.62030694
612,186901,101.6,104.3666667,91.98333333,77.38888889,65.67692308,101.8785946,92.04965284,82.51767917,72.4745488
613,186902,99.9,104.7666667,99.08333333,83.54444444,71.36923077,100.8892973,94.29260917,85.99414334,76.3924704
614,186903,88,96.5,100.6333333,87.56666667,76.11538462,94.44464865,92.49472084,86.39531467,78.05068892
615,186904,68.4,85.43333333,94.9,89.8,77.99230769,81.42232432,85.61051488,82.79625173,76.67201907
616,186905,173.4,109.9333333,107.35,102.7,86.63076923,127.4111622,110.6932249,100.9170014,90.49030206
617,186906,180.7,140.8333333,118.6666667,114.0333333,97.10769231,154.0555811,130.6951607,116.8736011,103.3774018
618,186907,98.8,150.9666667,118.2,113.5888889,100.7230769,126.4277905,121.5822576,113.2588809,102.7234872
619,186908,132.7,137.4,123.6666667,117.3666667,107.2153846,129.5638953,124.7587554,117.1471047,107.0058462
620,186909,134.5,122,131.4166667,119.7777778,113.1538462,132.0319476,127.5419682,120.6176838,110.9335825
621,186910,99,122.0666667,136.5166667,119.4888889,114.7153846,115.5159738,119.3871201,116.294147,109.228785
622,186911,130.2,121.2333333,129.3166667,122.8555556,116.8230769,122.8579869,122.4765144,119.0753176,112.2246728
623,186912,174.1,134.4333333,128.2166667,132.4222222,122.6230769,148.4789935,137.2260817,130.0802541,121.0640053
624,187001,129,144.4333333,133.25,139.1555556,123.8692308,138.7394967,134.8757726,129.8642033,122.1977188
625,187002,191.7,164.9333333,143.0833333,141.1888889,130.8,165.2197484,151.1112662,142.2313626,132.1266161
626,187003,262.7,194.4666667,164.45,150.3,143.3230769,213.9598742,182.9937616,166.3250901,150.7799567
627,187004,266.9,240.4333333,192.4333333,168.9777778,157.0846154,240.4299371,206.9669725,186.4400721,167.3685343
628,187005,293.6,274.4,219.6666667,186.8555556,174.4076923,267.0149685,231.7192661,207.8720577,185.4016008
629,187006,226.3,262.2666667,228.3666667,197.0555556,178.4769231,246.6574843,230.1709044,211.5576461,191.2442293
630,187007,220.9,246.9333333,243.6833333,210.6,181.5692308,233.7787421,227.5220745,213.4261169,195.480768
631,187008,256.5,234.5666667,254.4833333,224.6333333,193.7,245.1393711,235.8014818,222.0408935,204.1978011
632,187009,226.8,234.7333333,248.5,230.4888889,200.9384615,235.9696855,233.2296299,222.9927148,207.4266867
633,187010,244.3,242.5333333,244.7333333,243.3,209.3846154,240.1348428,236.3925928,227.2541719,212.6943029
634,187011,246,239.0333333,236.8,249.3333333,220.6923077,243.0674214,239.1375663,231.0033375,217.4522596
635,187012,216.7,235.6666667,235.2,244.2222222,227.3461538,229.8837107,232.726833,228.14267,217.3447939
636,187101,147.2,203.3,222.9166667,230.9222222,225.2769231,188.5418553,208.290595,211.954136,207.3241091
637,187102,209,190.9666667,215,221.5222222,231.4307692,198.7709277,208.4932822,211.3633088,207.5635221
638,187103,238.7,198.3,216.9833333,222.9,235.0461538,218.7354638,217.123773,216.830647,212.0115903
639,187104,270.9,239.5333333,221.4166667,228.4555556,235.6769231,244.8177319,232.4884093,227.6445176,220.4242203
640,187105,242.6,250.7333333,220.85,226.9111111,233.8076923,243.708866,235.3774352,230.6356141,223.5921888
641,187106,152.9,222.1333333,210.2166667,218.7,222.9846154,198.304433,211.8124537,215.0884913,213.4933047
642,187107,171.8,189.1,214.3166667,210.6444444,218.7923077,185.0522165,200.3803241,206.430793,207.5371183
643,187108,183.7,169.4666667,210.1,203.7222222,215.9307692,184.3761082,195.6145172,201.8846344,204.1318157
644,187109,133.9,163.1333333,192.6333333,194.5222222,206.5,159.1380541,177.981798,188.2877075,194.0986992
645,187110,148.5,155.3666667,172.2333333,194.6666667,200.4769231,153.8190271,169.5584271,180.330166,187.5845993
646,187111,175.7,152.7,161.0833333,190.9666667,195.2,164.7595135,171.3131622,179.4041328,185.8867994
647,187112,150.8,158.3333333,160.7333333,181.2,187.8769231,157.7797568,165.4522587,173.6833063,180.8743995
648,187201,132.7,153.0666667,154.2166667,165.8444444,181.4153846,145.2398784,156.0944705,165.486645,173.9923424
649,187202,200.3,161.2666667,156.9833333,161.1444444,185.5,172.7699392,168.7246218,172.449316,177.7505792
650,187203,147.5,160.1666667,159.25,160.5444444,180.7692308,160.1349696,162.6604441,167.4594528,173.4290679
651,187204,170.4,172.7333333,162.9,160.3888889,175.5153846,165.2674848,164.8717458,168.0475622,172.9963439
652,187205,179.5,165.8,163.5333333,159.9222222,168.4846154,172.3837424,169.051247,170.3380498,173.9254376
653,187206,183.3,177.7333333,168.95,165.4111111,163.9230769,177.8418712,173.1223193,172.9304398,175.2646608
654,187207,176,179.6,176.1666667,168.4666667,165.7,176.9209356,173.9445138,173.5443519,175.3697093
655,187208,155,171.4333333,168.6166667,166.1666667,164.4076923,165.9604678,168.5317956,169.8354815,172.4597508
656,187209,191.1,174.0333333,175.8833333,170.6444444,164.9769231,178.5302339,174.979854,174.0883852,175.1226436
657,187210,171.2,172.4333333,176.0166667,174.9222222,167.8461538,174.8651169,173.8998957,173.5107082,174.5622659
658,187211,186.8,183.0333333,177.2333333,173.4222222,170.7923077,180.8325585,177.5856398,176.1685665,176.3105136
659,187212,139.9,165.9666667,170,172.5777778,168.0384615,160.3662792,166.8183141,168.9148532,171.1090117
660,187301,144.6,157.1,164.7666667,169.7111111,167.5615385,152.4831396,160.4702244,164.0518826,167.32201
661,187302,178.4,154.3,168.6666667,169.5888889,171.0769231,165.4415698,165.5930174,166.9215061,168.90458
662,187303,164,162.3333333,164.15,167.4444444,168.2846154,164.7207849,165.1378696,166.3372048,168.2039257
663,187304,127.1,156.5,156.8,162.0111111,166.7153846,145.9103925,154.2699068,158.4897639,162.3319363
664,187305,80,123.7,139,153.6777778,159.7615385,112.9551962,133.0499335,142.7918111,150.5702311
665,187306,74.8,93.96666667,128.15,140.7555556,151.7076923,93.87759811,116.4070953,129.1934489,139.7459124
666,187307,111.7,88.83333333,122.6666667,134.1444444,146.2,102.7887991,115.0622109,125.6947591,135.7393535
667,187308,113.8,100.1,111.9,126.0333333,141.4153846,108.2943995,114.7015792,123.3158073,132.6051601
668,187309,78.7,101.4,97.68333333,119.2333333,135.5461538,93.49719976,104.4154137,114.3926458,124.904423
669,187310,78.6,90.36666667,89.6,111.9,126.8923077,86.04859988,97.03958125,107.2341167,118.2895054
670,187311,92.5,83.26666667,91.68333333,102.3555556,120.8384615,89.27429994,95.74255804,104.2872933,114.6052903
671,187312,82,84.36666667,92.88333333,93.24444444,112.7769231,85.63714997,91.81611288,99.82983466,109.9473917
672,187401,101.4,91.96666667,91.16666667,90.38888889,109.8153846,93.51857499,94.55436634,100.1438677,108.7263358
673,187402,107.1,96.83333333,90.05,93.4,106.9307692,100.3092875,98.1388331,101.5350942,108.4940021
674,187403,77.5,95.33333333,89.85,93.7,99.16923077,88.90464375,92.24202365,96.72807535,104.0662875
675,187404,53.5,79.36666667,85.66666667,87.23333333,90.66923077,71.20232187,81.17287403,88.08246028,96.84253214
676,187405,74.6,68.53333333,82.68333333,82.87777778,86.63076923,72.90116094,79.29491002,85.38596822,93.66502755
677,187406,63.8,63.96666667,79.65,81.22222222,85.38461538,68.35058047,74.86779287,81.06877458,89.39859505
678,187407,113.2,83.86666667,81.61666667,85.06666667,88.33846154,90.77529023,85.81985205,87.49501966,92.79879575
679,187408,102.3,93.1,80.81666667,86.15555556,87.61538462,96.53764512,90.52846575,90.45601573,94.15611065
680,187409,46.8,87.43333333,75.7,82.24444444,82.46153846,71.66882256,78.03461839,81.72481258,87.39095198
681,187410,57.4,68.83333333,76.35,77.35555556,80.82307692,64.53441128,72.13901314,76.85985007,83.10653027
682,187411,48.2,50.8,71.95,70.81111111,78.48461538,56.36720564,65.2992951,71.12788005,78.11988309
683,187412,48.8,51.46666667,69.45,67.62222222,75.12307692,52.58360282,60.58521079,66.66230404,73.93132836
684,187501,24.4,40.46666667,54.65,64.38888889,70.69230769,38.49180141,50.24657913,58.20984323,66.85542431
685,187502,35.9,36.36666667,43.58333333,60.08888889,65.65384615,37.1959007,46.14755652,53.74787459,62.43322084
686,187503,56.4,38.9,45.18333333,59.26666667,61.75384615,46.79795035,49.07682609,54.27829967,61.57133215
687,187504,48.6,46.96666667,43.71666667,52.08888889,59.53076923,47.69897518,48.94059006,53.14263974,59.7182847
688,187505,19.2,41.4,38.88333333,42.85555556,56.89230769,33.44948759,40.44327862,46.35411179,53.92995831
689,187506,39.9,35.9,37.4,42.08888889,54.22307692,36.67474379,40.28805615,45.06328943,51.92567855
690,187507,20.9,26.66666667,36.81666667,38.03333333,50.92307692,28.7873719,34.74861154,40.23063154,47.49343876
691,187508,24.4,28.4,34.9,35.38888889,44.09230769,26.59368595,31.79186538,37.06450524,44.19437608
692,187509,4,16.43333333,26.16666667,30.41111111,36.53076923,15.29684297,23.85133242,30.45160419,38.45232235
693,187510,21.3,16.56666667,21.61666667,30.06666667,34.56923077,18.29842149,23.1223803,28.62128335,36.00199059
694,187511,29.6,18.3,23.35,29.36666667,32.43076923,23.94921074,24.97312878,28.81702668,35.0874205
695,187512,16.5,22.46666667,19.45,24.93333333,29.99230769,20.22460537,22.55223485,26.35362134,32.43207472
696,187601,23.9,23.33333333,19.95,22.18888889,28.07692308,22.06230269,22.9373106,25.86289708,31.2132069
697,187602,25.1,21.83333333,20.06666667,22.84444444,28.13076923,23.58115134,23.55522186,25.71031766,30.33989163
698,187603,51.1,33.36666667,27.91666667,24.08888889,29.3,37.34057567,31.42515847,30.78825413,33.3056214
699,187604,3.9,26.7,25.01666667,22.2,25.26153846,20.62028784,23.56082748,25.4106033,29.10481834
700,187605,8.5,21.16666667,21.5,20.43333333,22.17692308,14.56014392,19.25773391,22.02848264,26.16127286
701,187606,2.7,5.033333333,19.2,20.28888889,20.90769231,8.630071959,14.5269528,18.16278611,22.80966245
702,187607,25.5,12.23333333,19.46666667,20.75555556,19.8,17.06503598,17.66210914,19.63022889,23.19399639
703,187608,14.8,14.33333333,17.75,19.11111111,19.33076923,15.93251799,16.84436367,18.66418311,21.99485405
704,187609,16.6,18.96666667,12,19.12222222,18.73076923,16.26625899,16.77454548,18.25134649,21.22416061
705,187610,23.9,18.43333333,15.33333333,19.12222222,20.26153846,20.0831295,18.81038963,19.38107719,21.60642338
706,187611,16.6,19.03333333,16.68333333,18.17777778,19.9,18.34156475,18.17884973,18.82486175,20.89122004
707,187612,13.6,18.03333333,18.5,14.01111111,18.66923077,15.97078237,16.87060695,17.7798894,19.84961718
708,187701,40.6,23.6,21.01666667,18.08888889,20.52307692,28.28539119,23.65043354,22.34391152,22.81395758
709,187702,14.5,22.9,20.96666667,18.75555556,19.8,21.39269559,21.03602396,20.77512922,21.62624936
710,187703,19.9,25,21.51666667,20.66666667,19.4,20.6463478,20.71144568,20.60010337,21.3796423
711,187704,26.3,20.23333333,21.91666667,20.75555556,17.49230769,23.4731739,22.30817549,21.7400827,22.08255055
712,187705,36.1,27.43333333,25.16666667,23.12222222,19.96923077,29.78658695,26.24869678,24.61206616,24.08504333
713,187706,23.6,28.66666667,26.83333333,23.9,21.13076923,26.69329347,25.49192627,24.40965293,24.01575142
714,187707,10,23.23333333,21.73333333,22.35555556,21.69230769,18.34664674,21.06566162,21.52772234,22.01350122
715,187708,10.5,14.7,21.06666667,21.67777778,20.53846154,14.42332337,18.04690116,19.32217787,20.36871533
716,187709,28.1,16.2,22.43333333,23.28888889,21.56153846,21.26166168,20.91921511,21.0777423,21.47318457
717,187710,11.2,16.6,19.91666667,20.02222222,21.14615385,16.23083084,18.14229651,19.10219384,20.00558677
718,187711,23.6,20.96666667,17.83333333,21.03333333,21.12307692,19.91541542,19.70164036,20.00175507,20.51907438
719,187712,3.5,12.76666667,14.48333333,19.21111111,20.11538462,11.70770771,15.07260026,16.70140406,18.08777804
720,187801,5.5,10.86666667,13.73333333,16.9,19.49230769,8.603853855,12.33757161,14.46112325,16.28952403
721,187802,11,6.666666667,13.81666667,14.11111111,17.21538462,9.801926928,11.9554083,13.7688986,15.53387774
722,187803,13.1,9.866666667,11.31666667,12.94444444,17.10769231,11.45096346,12.2824345,13.63511888,15.18618092
723,187804,0.2,8.1,9.483333333,11.85555556,15.59230769,5.825481732,8.830310355,10.9480951,13.04529793
724,187805,9.9,7.733333333,7.2,11.78888889,14.33076923,7.862740866,9.135935968,10.73847608,12.59596966
725,187806,10.7,6.933333333,8.4,9.855555556,12.37692308,9.281370433,9.582811406,10.73078087,12.32511685
726,187807,0.2,6.933333333,7.516666667,8.633333333,10.57692308,4.740685216,6.902008147,8.624624692,10.5929573
727,187808,0,3.633333333,5.683333333,6.011111111,9.807692308,2.370342608,4.930005819,6.899699754,9.079677685
728,187809,8.8,3,4.966666667,6.6,9.676923077,5.585171304,6.035718442,7.279759803,9.03972373
729,187810,1.9,3.566666667,5.25,6.2,7.661538462,3.742585652,4.854084602,6.203807842,8.019763197
730,187811,6.8,5.833333333,4.733333333,5.733333333,7.323076923,5.271292826,5.41006043,6.323046274,7.845511312
