,timestamp,value,
1167,191504,32.36923077,
1168,191505,34.38461538,
1169,191506,42.53846154,
1170,191507,50.25384615,
1171,191508,58.47692308,
1172,191509,63.82307692,
1173,191510,69.04615385,
1174,191511,73.44615385,
1175,191512,75.76923077,
1176,191601,78.70769231,
1177,191602,82.85384615,
1178,191603,86.03076923,
1179,191604,90.26153846,
1180,191605,94.5,
1181,191606,98.94615385,
1182,191607,96.99230769,
1183,191608,92.31538462,
1184,191609,89.16923077,
1185,191610,89.33076923,
1186,191611,90.9,
1187,191612,92.23846154,
1188,191701,97.39230769,
1189,191702,100.8076923,
1190,191703,105.8538462,
1191,191704,106.8461538,
1192,191705,112.2615385,
1193,191706,117.4461538,
1194,191707,124.1230769,
1195,191708,137.0769231,
1196,191709,149.1538462,
1197,191710,152.6307692,
1198,191711,158.4923077,
1199,191712,166.6461538,
1200,191801,172.1615385,
1201,191802,170.9461538,
1202,191803,170.9846154,
1203,191804,169.1461538,
1204,191805,169.4,
1205,191806,162.3846154,
1206,191807,161.4692308,
1207,191808,159.1538462,
1208,191809,149.5769231,
1209,191810,143.8923077,
1210,191811,145.3307692,
1211,191812,140.5461538,
1212,191901,130.1384615,
1213,191902,128.0230769,
1214,191903,128.1923077,
1215,191904,125.5692308,
1216,191905,126.5538462,
1217,191906,130.9692308,
1218,191907,131.6461538,
1219,191908,126.6923077,
1220,191909,120.6538462,
1221,191910,117.1769231,
1222,191911,111.6538462,
1223,191912,105.4230769,
1224,192001,104.4076923,
1225,192002,105.1461538,
1226,192003,103.9461538,
1227,192004,97.31538462,
1228,192005,94.93846154,
1229,192006,88.60769231,
1230,192007,77.86923077,
1231,192008,72.03076923,
1232,192009,67.83076923,
1233,192010,67.18461538,
1234,192011,63.9,
1235,192012,62.35384615,
1236,192101,61.93076923,
1237,192102,58.99230769,
1238,192103,55.50769231,
1239,192104,50.66923077,
1240,192105,51.61538462,
1241,192106,51.67692308,
1242,192107,52.06923077,
1243,192108,51.47692308,
1244,192109,51.3,
1245,192110,48.97692308,
1246,192111,44.89230769,
1247,192112,44.01538462,
1248,192201,41.7,
1249,192202,41.03846154,
1250,192203,44.43846154,
1251,192204,42.42307692,
1252,192205,39.3,
1253,192206,37.20769231,
1254,192207,34.29230769,
1255,192208,29.76923077,
1256,192209,27.44615385,
1257,192210,25.96923077,
1258,192211,24.57692308,
1259,192212,24.53076923,
1260,192301,22.5,
1261,192302,21.17692308,
1262,192303,18.22307692,
1263,192304,11.98461538,
1264,192305,10.98461538,
1265,192306,11.13076923,
1266,192307,10.83076923,
1267,192308,9.484615385,
1268,192309,10.34615385,
1269,192310,11.24615385,
1270,192311,11.73076923,
1271,192312,11.14615385,
1272,192401,8.976923077,
1273,192402,9.053846154,
1274,192403,9.092307692,
1275,192404,10.12307692,
1276,192405,12,
1277,192406,14.66923077,
1278,192407,17.1,
1279,192408,19.11538462,
1280,192409,22.27692308,
1281,192410,23.85384615,
1282,192411,25.23846154,
1283,192412,26.06923077,
1284,192501,26.41538462,
1285,192502,29.32307692,
1286,192503,30.97692308,
1287,192504,34.82307692,
1288,192505,38.86153846,
1289,192506,42.28461538,
1290,192507,44.14615385,
1291,192508,45.40769231,
1292,192509,50.65384615,
1293,192510,56.3,
1294,192511,60.53076923,
1295,192512,70.29230769,
1296,192601,77.38461538,
1297,192602,85.63846154,
1298,192603,90.68461538,
1299,192604,93.31538462,
1300,192605,97.46923077,
1301,192606,101.3923077,
1302,192607,102.0153846,
1303,192608,104.9769231,
1304,192609,107.9076923,
1305,192610,109.3692308,
1306,192611,108.2538462,
1307,192612,110.9307692,
1308,192701,108.7461538,
1309,192702,111.4692308,
1310,192703,111.4461538,
1311,192704,115.4153846,
1312,192705,120.6230769,
1313,192706,119.9692308,
1314,192707,117.6,
1315,192708,117.7846154,
1316,192709,118.6615385,
1317,192710,118.9538462,
1318,192711,118.4,
1319,192712,116.4384615,
1320,192801,116.9615385,
1321,192802,115.9153846,
1322,192803,114.9384615,
1323,192804,116.3384615,
1324,192805,114.2230769,
1325,192806,115.8,
1326,192807,120.7923077,
1327,192808,124.4846154,
1328,192809,129.1,
1329,192810,128.1923077,
1330,192811,126.5538462,
1331,192812,125.4923077,
1332,192901,128.5307692,
1333,192902,125.8769231,
1334,192903,122.9076923,
1335,192904,118.7153846,
1336,192905,115.8461538,
1337,192906,115.2,
1338,192907,112.4846154,
1339,192908,108.3461538,
1340,192909,102.0153846,
1341,192910,97.43846154,
1342,192911,99.96153846,
1343,192912,107.3461538,
1344,193001,108.1538462,
1345,193002,105.7153846,
1346,193003,102.1538462,
1347,193004,100.6076923,
1348,193005,98.56923077,
1349,193006,94.8,
1350,193007,88.38461538,
1351,193008,82.56923077,
1352,193009,78.25384615,
1353,193010,78.24615385,
1354,193011,75.88461538,
1355,193012,68.8,
1356,193101,56.83846154,
1357,193102,53.99230769,
1358,193103,51.45384615,
1359,193104,50.96153846,
1360,193105,49.2,
1361,193106,46.43846154,
1362,193107,44.97692308,
1363,193108,43.83076923,
1364,193109,43.07692308,
1365,193110,40.23846154,
1366,193111,38.23846154,
1367,193112,35.95384615,
1368,193201,34.19230769,
1369,193202,33.66923077,
1370,193203,29.59230769,
1371,193204,27.17692308,
1372,193205,25.46153846,
1373,193206,25.16153846,
1374,193207,24.43076923,
1375,193208,23.06923077,
1376,193209,21.91538462,
1377,193210,20.61538462,
1378,193211,20.39230769,
1379,193212,19.41538462,
1380,193301,18.7,
1381,193302,19.99230769,
1382,193303,19.93076923,
1383,193304,18.86153846,
1384,193305,17.83076923,
1385,193306,16.21538462,
1386,193307,13.73846154,
1387,193308,12.53846154,
1388,193309,12.32307692,
1389,193310,12.2,
1390,193311,11.13846154,
1391,193312,10.11538462,
1392,193401,9.130769231,
1393,193402,8.553846154,
1394,193403,6.269230769,
1395,193404,6.423076923,
1396,193405,8.576923077,
1397,193406,9.030769231,
1398,193407,9.538461538,
1399,193408,10.24615385,
1400,193409,10.73076923,
1401,193410,10.80769231,
1402,193411,11.53846154,
1403,193412,13.43846154,
1404,193501,15.8,
1405,193502,17.98461538,
1406,193503,19.95384615,
1407,193504,20.96923077,
1408,193505,23.01538462,
1409,193506,26.34615385,
1410,193507,29.83076923,
1411,193508,32.51538462,
1412,193509,36.83846154,
1413,193510,43.14615385,
1414,193511,50.64615385,
1415,193512,57.41538462,
1416,193601,63.49230769,
1417,193602,70.63076923,
1418,193603,77.88461538,
1419,193604,84.52307692,
1420,193605,89.94615385,
1421,193606,95.43076923,
1422,193607,96.27692308,
1423,193608,103.0846154,
1424,193609,108.9692308,
1425,193610,114.9769231,
1426,193611,122.9461538,
1427,193612,130.5307692,
1428,193701,139.6384615,
1429,193702,148.0538462,
1430,193703,149.2692308,
1431,193704,153.4076923,
1432,193705,158.7615385,
1433,193706,168.4692308,
1434,193707,178.0923077,
1435,193708,189.0384615,
1436,193709,190.8,
1437,193710,197.0692308,
1438,193711,195.2,
1439,193712,191.7846154,
1440,193801,188.5846154,
1441,193802,186.8692308,
1442,193803,181.4923077,
1443,193804,183.7,
1444,193805,186.0153846,
1445,193806,183.5692308,
1446,193807,188.0692308,
1447,193808,184.3,
1448,193809,178.1307692,
1449,193810,177.9307692,
1450,193811,177.5769231,
1451,193812,179.9461538,
1452,193901,178.8692308,
1453,193902,176.1769231,
1454,193903,169.1923077,
1455,193904,172.0923077,
1456,193905,174.3153846,
1457,193906,170.9307692,
1458,193907,170.9307692,
1459,193908,163.2923077,
1460,193909,162.9,
1461,193910,162.7153846,
1462,193911,158.7461538,
1463,193912,148.4846154,
1464,194001,143.0538462,
1465,194002,140.3769231,
1466,194003,141.1384615,
1467,194004,140.6230769,
1468,194005,133.6,
1469,194006,129.1769231,
1470,194007,124.8846154,
1471,194008,125.9076923,
1472,194009,120.8692308,
1473,194010,113.4692308,
1474,194011,109.6615385,
1475,194012,109.6692308,
1476,194101,110.1230769,
1477,194102,109.3692308,
1478,194103,107.7076923,
1479,194104,101.2230769,
1480,194105,97.21538462,
1481,194106,97.90769231,
1482,194107,95.72307692,
1483,194108,94.76923077,
1484,194109,89.68461538,
1485,194110,87.1,
1486,194111,84.98461538,
1487,194112,81.81538462,
1488,194201,77.63846154,
1489,194202,78.54615385,
1490,194203,79.78461538,
1491,194204,81.60769231,
1492,194205,80.62307692,
1493,194206,78.30769231,
1494,194207,72.92307692,
1495,194208,66.94615385,
1496,194209,61.45384615,
1497,194210,55.46923077,
1498,194211,53.47692308,
1499,194212,51.44615385,
1500,194301,48.71538462,
1501,194302,47.83846154,
1502,194303,44.59230769,
1503,194304,40.98461538,
1504,194305,35.01538462,
1505,194306,32.77692308,
1506,194307,33.01538462,
1507,194308,33.22307692,
1508,194309,31.91538462,
1509,194310,30.70769231,
1510,194311,29.55384615,
1511,194312,28.02307692,
1512,194401,25.6,
1513,194402,24.06923077,
1514,194403,21.77692308,
1515,194404,18.29230769,
1516,194405,15.26153846,
1517,194406,14.07692308,
1518,194407,13.75384615,
1519,194408,14.20769231,
1520,194409,13.54615385,
1521,194410,14.42307692,
1522,194411,14.8,
1523,194412,17.13846154,
1524,194501,17.09230769,
1525,194502,18.25384615,
1526,194503,20.95384615,
1527,194504,23.65384615,
1528,194505,27.54615385,
1529,194506,31.86153846,
1530,194507,36.69230769,
1531,194508,39.35384615,
1532,194509,41.67692308,
1533,194510,48.66153846,
1534,194511,52.39230769,
1535,194512,54.53076923,
1536,194601,56.98461538,
1537,194602,65.67692308,
1538,194603,73.86923077,
1539,194604,80.80769231,
1540,194605,87.59230769,
1541,194606,93.1,
1542,194607,103.3692308,
1543,194608,111.6538462,
1544,194609,120.4461538,
1545,194610,129.0923077,
1546,194611,136.1538462,
1547,194612,145.8692308,
1548,194701,154.9461538,
1549,194702,163.3769231,
1550,194703,166.4538462,
1551,194704,172.9461538,
1552,194705,185.1692308,
1553,194706,192.1307692,
1554,194707,199.8923077,
1555,194708,205.5615385,
1556,194709,210.2692308,
1557,194710,215.9846154,
1558,194711,216.8153846,
1559,194712,213.6307692,
1560,194801,209.8384615,
1561,194802,206.6307692,
1562,194803,202.4307692,
1563,194804,208.9461538,
1564,194805,211.5846154,
1565,194806,207.9307692,
1566,194807,205.5692308,
1567,194808,205.5846154,
1568,194809,200.6230769,
1569,194810,197.0076923,
1570,194811,189.6153846,
1571,194812,190.6923077,
1572,194901,190.9769231,
1573,194902,199.0076923,
1574,194903,206.7769231,
1575,194904,212.4538462,
1576,194905,203.3692308,
1577,194906,197.6769231,
1578,194907,193.1230769,
1579,194908,191.1153846,
1580,194909,189.7384615,
1581,194910,188.4615385,
1582,194911,189.2538462,
1583,194912,191.6384615,
1584,195001,187.6846154,
1585,195002,185.0461538,
1586,195003,177.1538462,
1587,195004,172.3538462,
1588,195005,167.9230769,
1589,195006,165.4538462,
1590,195007,162.1076923,
1591,195008,157.6692308,
1592,195009,149.7769231,
1593,195010,140.6384615,
1594,195011,132.2846154,
1595,195012,122.5538462,
1596,195101,116.2769231,
1597,195102,111.7307692,
1598,195103,107.5,
1599,195104,105.6769231,
1600,195105,105.1461538,
1601,195106,104.5230769,
1602,195107,102.1307692,
1603,195108,98.86923077,
1604,195109,98.64615385,
1605,195110,98.69230769,
1606,195111,97.70769231,
1607,195112,96.73076923,
1608,195201,95.28461538,
1609,195202,91.23846154,
1610,195203,87.13846154,
1611,195204,84.24615385,
1612,195205,76.7,
1613,195206,68.87692308,
1614,195207,62.23846154,
1615,195208,61.51538462,
1616,195209,57.96923077,
1617,195210,51.54615385,
1618,195211,48.35384615,
1619,195212,46.40769231,
1620,195301,44.32307692,
1621,195302,40.32307692,
1622,195303,38.96153846,
1623,195304,39.58461538,
1624,195305,37.78461538,
1625,195306,37.62307692,
1626,195307,34.6,
1627,195308,32.86923077,
1628,195309,29.03846154,
1629,195310,26.87692308,
1630,195311,24.43846154,
1631,195312,22.29230769,
1632,195401,18.56153846,
1633,195402,15.70769231,
1634,195403,16.46923077,
1635,195404,15.54615385,
1636,195405,12.59230769,
1637,195406,11.21538462,
1638,195407,9.353846154,
1639,195408,9.346153846,
1640,195409,6.938461538,
1641,195410,5.592307692,
1642,195411,5.676923077,
1643,195412,6.353846154,
1644,195501,8.623076923,
1645,195502,10.89230769,
1646,195503,11.39230769,
1647,195504,11.43846154,
1648,195505,14.40769231,
1649,195506,17.79230769,
1650,195507,20.7,
1651,195508,24.6,
1652,195509,28.30769231,
1653,195510,34.51538462,
1654,195511,43.42307692,
1655,195512,50.76153846,
1656,195601,57.9,
1657,195602,68.83846154,
1658,195603,79.43846154,
1659,195604,90.93076923,
1660,195605,104.5461538,
1661,195606,114.0692308,
1662,195607,124.6461538,
1663,195608,140.1846154,
1664,195609,154.6,
1665,195610,166.8384615,
1666,195611,182.3769231,
1667,195612,193.5846154,
1668,195701,203.1923077,
1669,195702,209.3769231,
1670,195703,213.0076923,
1671,195704,219.1846154,
1672,195705,225.0538462,
1673,195706,232.0461538,
1674,195707,239.7384615,
1675,195708,242.8923077,
1676,195709,250.1076923,
1677,195710,258.8769231,
1678,195711,264.9307692,
1679,195712,269.0846154,
1680,195801,270.2153846,
1681,195802,270.2076923,
1682,195803,276.7846154,
1683,195804,281,
1684,195805,281.0153846,
1685,195806,281.7769231,
1686,195807,280.7538462,
1687,195808,282.1692308,
1688,195809,286.8923077,
1689,195810,280.9615385,
1690,195811,269.9,
1691,195812,267.3692308,
1692,195901,264.9615385,
1693,195902,258.4923077,
1694,195903,260.7538462,
1695,195904,257.7769231,
1696,195905,255.1615385,
1697,195906,254.4461538,
1698,195907,252.0615385,
1699,195908,252.9538462,
1700,195909,246.9615385,
1701,195910,237.1615385,
1702,195911,230.9076923,
1703,195912,227.9461538,
1704,196001,223.4461538,
1705,196002,211.3076923,
1706,196003,206.8461538,
1707,196004,199.9,
1708,196005,195.1307692,
1709,196006,188.3923077,
1710,196007,183.2769231,
1711,196008,181.5923077,
1712,196009,173.7076923,
1713,196010,166.9153846,
1714,196011,164.5461538,
1715,196012,160.3615385,
1716,196101,153.0538462,
1717,196102,142.1461538,
1718,196103,136.4,
1719,196104,131.9615385,
1720,196105,124.2384615,
1721,196106,119.6384615,
1722,196107,115.2769231,
1723,196108,108.1076923,
1724,196109,100.4230769,
1725,196110,90.7,
1726,196111,85.25384615,
1727,196112,79.86923077,
1728,196201,74.78461538,
1729,196202,73.98461538,
1730,196203,73.94615385,
1731,196204,73.23076923,
1732,196205,71.30769231,
1733,196206,70.33076923,
1734,196207,64.32307692,
1735,196208,59.10769231,
1736,196209,58.60769231,
1737,196210,55.99230769,
1738,196211,54.84615385,
1739,196212,53.82307692,
1740,196301,51.65384615,
1741,196302,50.12307692,
1742,196303,46.51538462,
1743,196304,44.73076923,
1744,196305,44.36153846,
1745,196306,43.53846154,
1746,196307,41.16153846,
1747,196308,42.4,
1748,196309,44.22307692,
1749,196310,42.48461538,
1750,196311,40.76153846,
1751,196312,39.43846154,
1752,196401,38.62307692,
1753,196402,38.36153846,
1754,196403,37.50769231,
1755,196404,36.59230769,
1756,196405,34.48461538,
1757,196406,30.82307692,
1758,196407,27.25384615,
1759,196408,26.10769231,
1760,196409,22.99230769,
1761,196410,19.45384615,
1762,196411,16.45384615,
1763,196412,15.56153846,
1764,196501,15.85384615,
1765,196502,15.71538462,
1766,196503,15.11538462,
1767,196504,14.04615385,
1768,196505,15.70769231,
1769,196506,16.4,
1770,196507,16.69230769,
1771,196508,17.34615385,
1772,196509,18.16923077,
1773,196510,19.86923077,
1774,196511,20.91538462,
1775,196512,21.96153846,
1776,196601,23.36153846,
1777,196602,24.12307692,
1778,196603,25.32307692,
1779,196604,29.28461538,
1780,196605,33.43846154,
1781,196606,35.99230769,
1782,196607,40.36923077,
1783,196608,44.62307692,
1784,196609,49.06923077,
1785,196610,53.43076923,
1786,196611,57.42307692,
1787,196612,63.34615385,
1788,196701,73.52307692,
1789,196702,80.62307692,
1790,196703,90.08461538,
1791,196704,94.85384615,
1792,196705,98.96923077,
1793,196706,101.3692308,
1794,196707,106.1230769,
1795,196708,111.6307692,
1796,196709,114.4076923,
1797,196710,118.5538462,
1798,196711,122.5846154,
1799,196712,130.1230769,
1800,196801,135.7153846,
1801,196802,135.8307692,
1802,196803,135.6692308,
1803,196804,132.3384615,
1804,196805,138.6153846,
1805,196806,141.2076923,
1806,196807,144.3461538,
1807,196808,146.2923077,
1808,196809,147.3846154,
1809,196810,150.7538462,
1810,196811,150.5,
1811,196812,152.1846154,
1812,196901,149.7846154,
1813,196902,149.6307692,
1814,196903,152.2307692,
1815,196904,153.8153846,
1816,196905,158.0384615,
1817,196906,155.7384615,
1818,196907,154.2692308,
1819,196908,154.4692308,
1820,196909,152.5076923,
1821,196910,150.1538462,
1822,196911,148.6076923,
1823,196912,149.9076923,
1824,197001,150.0923077,
1825,197002,152.6307692,
1826,197003,150.7230769,
1827,197004,147.8615385,
1828,197005,150.1230769,
1829,197006,148.6923077,
1830,197007,149.4,
1831,197008,148.9846154,
1832,197009,149.1384615,
1833,197010,148.6230769,
1834,197011,148.5769231,
1835,197012,147.4846154,
1836,197101,146.7615385,
1837,197102,143.2153846,
1838,197103,135.9153846,
1839,197104,132.5230769,
1840,197105,126.8615385,
1841,197106,118.4153846,
1842,197107,115.6,
1843,197108,110.0384615,
1844,197109,105.3923077,
1845,197110,100.2076923,
1846,197111,97.66153846,
1847,197112,96.25384615,
1848,197201,93.85384615,
1849,197202,93.55384615,
1850,197203,93.68461538,
1851,197204,93.96923077,
1852,197205,94.91538462,
1853,197206,98.23846154,
1854,197207,101.1307692,
1855,197208,100.6846154,
1856,197209,100.9692308,
1857,197210,102.1692308,
1858,197211,101.0769231,
1859,197212,99.13846154,
1860,197301,94.93076923,
1861,197302,92.92307692,
1862,197303,88.31538462,
1863,197304,85.87692308,
1864,197305,83.62307692,
1865,197306,79.17692308,
1866,197307,72.13846154,
1867,197308,66.62307692,
1868,197309,64.71538462,
1869,197310,61.1,
1870,197311,57.05384615,
1871,197312,55.06153846,
1872,197401,53.14615385,
1873,197402,51.26153846,
1874,197403,48.95384615,
1875,197404,48.34615385,
1876,197405,46.38461538,
1877,197406,45.70769231,
1878,197407,47.47692308,
1879,197408,48.60769231,
1880,197409,50.19230769,
1881,197410,48.89230769,
1882,197411,48.29230769,
1883,197412,47.93076923,
1884,197501,47.46923077,
1885,197502,45.72307692,
1886,197503,44.15384615,
1887,197504,42.36923077,
1888,197505,38.95384615,
1889,197506,35.90769231,
1890,197507,35.05384615,
1891,197508,33.33076923,
1892,197509,31.20769231,
1893,197510,27.85384615,
1894,197511,24.83076923,
1895,197512,22.96153846,
1896,197601,21.6,
1897,197602,19.99230769,
1898,197603,21.13076923,
1899,197604,21.93076923,
1900,197605,22.73846154,
1901,197606,23.10769231,
1902,197607,22.04615385,
1903,197608,20.79230769,
1904,197609,17.96923077,
1905,197610,18.69230769,
1906,197611,18.25384615,
1907,197612,17.82307692,
1908,197701,18.76153846,
1909,197702,20.40769231,
1910,197703,20.91538462,
1911,197704,19.95384615,
1912,197705,19.93076923,
1913,197706,22.75384615,
1914,197707,23.73076923,
1915,197708,26.81538462,
1916,197709,29.76153846,
1917,197710,33,
1918,197711,33.91538462,
1919,197712,38.03076923,
1920,197801,41.98461538,
1921,197802,50.35384615,
1922,197803,56.13076923,
1923,197804,65.99230769,
1924,197805,73.53846154,
1925,197806,81.81538462,
1926,197807,85.26153846,
1927,197808,89.24615385,
1928,197809,100.9923077,
1929,197810,109.8153846,
1930,197811,115.6923077,
1931,197812,125.8692308,
1932,197901,139.2923077,
1933,197902,148.6,
1934,197903,153.4230769,
1935,197904,156.1384615,
1936,197905,159.9153846,
1937,197906,167.1923077,
1938,197907,174.2,
1939,197908,182.0230769,
1940,197909,196.2153846,
1941,197910,201.4384615,
1942,197911,207.7769231,
1943,197912,216.3230769,
1944,198001,220.3384615,
1945,198002,219.0692308,
1946,198003,217.8384615,
1947,198004,220.6769231,
1948,198005,229.2153846,
1949,198006,231.7076923,
1950,198007,230.2615385,
1951,198008,227.6461538,
1952,198009,229.0461538,
1953,198010,226.4615385,
1954,198011,222.3,
1955,198012,221.3307692,
1956,198101,214.1769231,
1957,198102,211.3923077,
1958,198103,209.6384615,
1959,198104,213.2230769,
1960,198105,210.3384615,
1961,198106,200.8692308,
1962,198107,199.5307692,
1963,198108,203.3461538,
1964,198109,207.4692308,
1965,198110,207.2076923,
1966,198111,203.5692308,
1967,198112,202.4846154,
1968,198201,195.0153846,
1969,198202,200.7307692,
1970,198203,203.1307692,
1971,198204,201.1076923,
1972,198205,192.9538462,
1973,198206,190.5692308,
1974,198207,191.1692308,
1975,198208,187.8307692,
1976,198209,182.0538462,
1977,198210,173.5153846,
1978,198211,166.6923077,
1979,198212,165.3846154,
1980,198301,159.2384615,
1981,198302,153.3384615,
1982,198303,142.4,
1983,198304,133.8230769,
1984,198305,130.9153846,
1985,198306,131.8538462,
1986,198307,127.6384615,
1987,198308,124.3,
1988,198309,117.2230769,
1989,198310,109.9230769,
1990,198311,103.1076923,
1991,198312,96.80769231,
1992,198401,89.56153846,
1993,198402,89.15384615,
1994,198403,92.50769231,
1995,198404,92.63846154,
1996,198405,91.66153846,
1997,198406,86.47692308,
1998,198407,80.64615385,
1999,198408,74.96153846,
2000,198409,69.31538462,
2001,198410,64.90769231,
2002,198411,61.36923077,
2003,198412,59.5,
2004,198501,57.36153846,
2005,198502,53.2,
2006,198503,46.02307692,
2007,198504,38.61538462,
2008,198505,34.15384615,
2009,198506,28.87692308,
2010,198507,26.93846154,
2011,198508,23.43076923,
2012,198509,21.06923077,
2013,198510,21.02307692,
2014,198511,21.43076923,
2015,198512,20.60769231,
2016,198601,19.17692308,
2017,198602,19.95384615,
2018,198603,19.42307692,
2019,198604,19.84615385,
2020,198605,19.51538462,
2021,198606,17.06923077,
2022,198607,16.28461538,
2023,198608,13.97692308,
2024,198609,13.59230769,
2025,198610,16.34615385,
2026,198611,15.83846154,
2027,198612,14.90769231,
2028,198701,14.44615385,
2029,198702,14.49230769,
2030,198703,13.68461538,
2031,198704,16.16153846,
2032,198705,17.44615385,
2033,198706,17.65384615,
2034,198707,20.54615385,
2035,198708,22.83846154,
2036,198709,25.32307692,
2037,198710,29.80769231,
2038,198711,30.47692308,
2039,198712,31.53076923,
2040,198801,36.50769231,
2041,198802,39.24615385,
2042,198803,46,
2043,198804,53.03076923,
2044,198805,55.2,
2045,198806,61.75384615,
2046,198807,70.41538462,
2047,198808,78.2,
2048,198809,85.49230769,
2049,198810,94.28461538,
2050,198811,101.4692308,
2051,198812,115.5,
2052,198901,129.4230769,
2053,198902,140.0538462,
2054,198903,149.6692308,
2055,198904,155.4461538,
2056,198905,162.1076923,
2057,198906,178.2846154,
2058,198907,182.6076923,
2059,198908,190.3461538,
2060,198909,196.9384615,
2061,198910,202.2846154,
2062,198911,208.5692308,
2063,198912,212.7692308,
2064,199001,212.4769231,
2065,199002,209.5307692,
2066,199003,208.2230769,
2067,199004,209.7076923,
2068,199005,210.3923077,
2069,199006,207.1538462,
2070,199007,199.9692308,
2071,199008,205.4769231,
2072,199009,200.6384615,
2073,199010,198.6615385,
2074,199011,196.0923077,
2075,199012,192.9307692,
2076,199101,191.6923077,
2077,199102,192.6846154,
2078,199103,194.6230769,
2079,199104,195.0769231,
2080,199105,193.3230769,
2081,199106,197.1307692,
2082,199107,203.8153846,
2083,199108,207.6384615,
2084,199109,201.2384615,
2085,199110,203.3923077,
2086,199111,200.3230769,
2087,199112,202.9230769,
2088,199201,203.0153846,
2089,199202,205.7384615,
2090,199203,198.8692308,
2091,199204,194.6538462,
2092,199205,186.7076923,
2093,199206,181.4461538,
2094,199207,172.9461538,
2095,199208,161.5384615,
2096,199209,150.2461538,
2097,199210,147.5153846,
2098,199211,142.3230769,
2099,199212,139.4384615,
2100,199301,129.3461538,
2101,199302,123.9230769,
2102,199303,114.0538462,
2103,199304,109.7,
2104,199305,104.8230769,
2105,199306,102.9230769,
2106,199307,101.5307692,
2107,199308,97.55384615,
2108,199309,92.88461538,
2109,199310,91.12307692,
2110,199311,84.56923077,
2111,199312,79.86153846,
2112,199401,77.00769231,
2113,199402,74.96923077,
2114,199403,68.79230769,
2115,199404,63.02307692,
2116,199405,58.05384615,
2117,199406,55.04615385,
2118,199407,53.58461538,
2119,199408,50.03846154,
2120,199409,48.34615385,
2121,199410,51.10769231,
2122,199411,47.90769231,
2123,199412,46.67692308,
2124,199501,43.92307692,
2125,199502,40.91538462,
2126,199503,40.25384615,
2127,199504,38.26153846,
2128,199505,37.64615385,
2129,199506,37.08461538,
2130,199507,35.6,
2131,199508,33.10769231,
2132,199509,31.67692308,
2133,199510,30.91538462,
2134,199511,26.83076923,
2135,199512,25.70769231,
2136,199601,24.25384615,
2137,199602,22.33846154,
2138,199603,19.78461538,
2139,199604,16.74615385,
2140,199605,15.66923077,
2141,199606,15.44615385,
2142,199607,14.62307692,
2143,199608,14.56923077,
2144,199609,13.4,
2145,199610,12.24615385,
2146,199611,11.80769231,
2147,199612,11.80769231,
2148,199701,11.23076923,
2149,199702,11.05384615,
2150,199703,11.39230769,
2151,199704,12.19230769,
2152,199705,13.62307692,
2153,199706,14.63846154,
2154,199707,14.36153846,
2155,199708,16.2,
2156,199709,19.27692308,
2157,199710,21.56923077,
2158,199711,25.39230769,
2159,199712,27.74615385,
2160,199801,30.09230769,
2161,199802,33.38461538,
2162,199803,38.84615385,
2163,199804,43.34615385,
2164,199805,47.26923077,
2165,199806,52.27692308,
2166,199807,58.11538462,
2167,199808,66.43846154,
2168,199809,73.84615385,
2169,199810,75.29230769,
2170,199811,80.25384615,
2171,199812,85.54615385,
2172,199901,87.89230769,
2173,199902,92.00769231,
2174,199903,96.10769231,
2175,199904,97,
2176,199905,103.0769231,
2177,199906,113.3230769,
2178,199907,119.7076923,
2179,199908,123.2153846,
2180,199909,122.0769231,
2181,199910,124.9,
2182,199911,133.3461538,
2183,199912,134.8461538,
2184,200001,135.9153846,
2185,200002,142.0461538,
2186,200003,151.2538462,
2187,200004,158.0230769,
2188,200005,163.5846154,
2189,200006,166.5384615,
2190,200007,169.3923077,
2191,200008,169.9307692,
2192,200009,170.9846154,
2193,200010,173.7,
2194,200011,172.8846154,
2195,200012,169.4230769,
2196,200101,171.4076923,
2197,200102,170.5153846,
2198,200103,170.5230769,
2199,200104,166.2153846,
2200,200105,162.4153846,
2201,200106,165.2615385,
2202,200107,160.2615385,
2203,200108,153.8923077,
2204,200109,158.3307692,
2205,200110,161.2615385,
2206,200111,163.9538462,
2207,200112,168.2076923,
2208,200201,171.3846154,
2209,200202,173.5076923,
2210,200203,175.4769231,
2211,200204,177.1,
2212,200205,179.0846154,
2213,200206,178.0615385,
2214,200207,174.8384615,
2215,200208,178.8846154,
2216,200209,180.9153846,
2217,200210,174.2230769,
2218,200211,170.6153846,
2219,200212,167.4384615,
2220,200301,161.2923077,
2221,200302,152.9153846,
2222,200303,147.5692308,
2223,200304,143.7846154,
2224,200305,136.0846154,
2225,200306,130.7923077,
2226,200307,130.7538462,
2227,200308,127.2461538,
2228,200309,119.7769231,
2229,200310,112.8461538,
2230,200311,107.5923077,
2231,200312,101.8230769,
2232,200401,96.07692308,
2233,200402,91.54615385,
2234,200403,91.47692308,
2235,200404,88.28461538,
2236,200405,86.35384615,
2237,200406,84.79230769,
2238,200407,82.10769231,
2239,200408,77.6,
2240,200409,72.47692308,
2241,200410,72.14615385,
2242,200411,70.01538462,
2243,200412,65.86153846,
2244,200501,64.00769231,
2245,200502,62.69230769,
2246,200503,60,
2247,200504,57.22307692,
2248,200505,57.43076923,
2249,200506,56.2,
2250,200507,55.88461538,
2251,200508,54.09230769,
2252,200509,51.59230769,
2253,200510,48.85384615,
2254,200511,45.26153846,
