timestamp,value
199408,40.1
199409,39.7
199410,39.4
199411,38.7
199412,37.6
199501,35.6
199502,33.7
199503,32
199504,29.4
199505,27.3
199506,25.9
199507,24.4
199508,22
199509,19
199510,17
199511,15.9
199512,15.1
199601,14.5
199602,14.2
199603,13.7
199604,12
199605,11.2
199606,11.6
199607,11.3
199608,11.2
199609,11.3
199610,12
199611,13.4
199612,14.3
199701,14.5
199702,15.2
199703,18.3
199704,22
199705,24.4
199706,27.2
199707,30.4
199708,33.6
199709,38.2
199710,43.1
199711,47.1
199712,52
199801,58.4
199802,65.4
199803,72
199804,76.9
199805,80.8
199806,85.4
199807,89.8
199808,93.5
199809,96.4
199810,98.2
199811,102.3
199812,110.4
199901,118.4
199902,122.5
199903,122.3
199904,125
199905,132.6
199906,136.3
199907,138.1
199908,142.9
199909,150.5
199910,159.3
199911,164.1
199912,164
200001,166.1
200002,170.6
200003,174.3
200004,175.2
200005,172.9
200006,172.7
200007,174.2
200008,172.8
200009,168.8
200010,165.3
200011,163.1
200012,162.7
200101,158.3
200102,152.5
200103,155.1
200104,160.7
200105,163.7
200106,167.4
200107,172
200108,175.8
200109,177.1
200110,177.3
200111,180.3
200112,179.1
200201,177.6
200202,179.7
200203,178.2
200204,174.4
200205,171.3
200206,166.9
200207,161.5
200208,155.4
200209,149.5
200210,143.9
200211,136
200212,131.4
200301,129.6
200302,125.7
200303,118.7
200304,111.9
200305,107
200306,101.7
200307,96
200308,92.9
200309,91.8
